Date,Percentage Change,BB Z-Score,RSI,sentiment_number,linear_combination_sentiment
2015-01-08,0.03842226450116004,0.5206439180402354,55.751380670414754,0.3571428571428571,4.959513238403976
2015-01-09,0.0010725087235008424,0.5672654803580218,48.26464227064618,0.0833333333333333,1.7526376787090172
2015-01-12,-0.024640674499764814,-0.4925490982087343,43.77767123572694,0.0,0.23149832693713873
2015-01-13,0.008878727688787169,-0.11386250234285253,43.24726629827536,0.2333333333333333,3.4244125970699906
2015-01-14,-0.003810542516688886,-0.32067305247594974,43.20436869134299,0.1428571428571428,1.8093113704414925
2015-01-15,-0.02714028158997417,-1.5477620376694121,38.52277310924368,-0.0769230769230769,-0.36670948926072616
2015-01-16,-0.007770099232353389,-1.6811118096189348,31.360676227210732,-0.0454545454545454,4.943673187121726
2015-01-20,0.025757175691238254,-0.5755451088041503,39.23683166518145,0.1111111111111111,2.846942598944021
2015-01-21,0.007634308244717669,-0.21569855895520015,43.69428293236394,0.3333333333333333,4.04742241240996
2015-01-22,0.02601550818761722,0.9094897690677055,54.16324041759423,0.0666666666666666,1.89414112785307
2015-01-23,0.005160151153734027,1.117627212324399,57.67128772302162,0.1666666666666666,4.1898953468352005
2015-01-26,0.0010620906073086633,1.1198015155848031,66.44261970518687,0.1739130434782608,1.5511444068910318
2015-01-27,-0.03501325437689218,-0.31239920046977043,55.811130788714536,0.2037037037037037,2.589785961455216
2015-01-28,0.05653288488668573,2.039988013492487,62.83095122248108,0.3458646616541353,2.3768179074212474
2015-01-29,0.031133501537308206,2.6461704280498095,62.12383315938551,0.1142857142857142,1.8689316424627498
2015-01-30,-0.014634129274446961,1.8142008334032904,58.43432850946705,0.3461538461538461,3.2085521987498122
2015-02-02,0.01254688417388583,1.883786104918397,66.03966819832439,0.1153846153846153,0.021572574177384785
2015-02-03,0.00016863357081597918,1.664593616398349,64.89925892897637,0.0952380952380952,2.771603932047971
2015-02-04,0.007669582677293008,1.667049131532259,66.95621149952089,0.2222222222222222,3.852821852729514
2015-02-05,0.003178354017704166,1.5529677436148852,75.05729946524067,0.0769230769230769,3.175005769432784
2015-02-06,-0.008420893639805027,1.1994307210256971,74.54476858877088,0.217391304347826,1.879743070890588
2015-02-09,0.006642571260405239,1.233836447247184,72.52252436711912,0.1818181818181818,1.319004710122011
2015-02-10,0.01921145991303508,1.5099262505728552,74.0826532507233,0.180327868852459,2.810866756752557
2015-02-11,0.023438781104051287,1.785147035308985,74.09266095168444,0.1774193548387097,3.2560519803942305
2015-02-12,0.012652162379536147,1.7900463572901235,75.05576023548556,0.3725490196078431,1.1310721811427065
2015-02-13,0.004902759804703116,1.6971170192149607,75.5109543422661,0.3243243243243243,3.0521329078610937
